run_id;call_id;particle_idx;Kp;Ti;Td;pm_deg;gm_db;ms;wc;w180;V;time_simulated;time_cost;total_cost
0;5;7;6.123314879;4.046856953;0;41.32530657;inf;1.732882675;2.27195682;nan;0.233708111;0;nan;12337081113
0;5;8;10;10;1.394912532;87.42093554;inf;1.090444849;13.8603263;nan;0;1;6.325895846;6.325895846
0;5;9;0;10;0;nan;inf;1;nan;nan;2;0;nan;30000000000
0;5;10;0;6.043693621;0;nan;inf;1;nan;nan;2;0;nan;30000000000
0;5;11;2.842305134;5.924812053;0.55111233;101.0938667;inf;1.013308953;1.632885831;nan;0;1;7.132043844;7.132043844
0;5;12;5.035564465;8.414260052;1.402863003;96.51211245;inf;1.049351145;6.980316215;nan;0;1;3.449622152;3.449622152
0;5;13;9.041176905;10;4.337175635;72.51953821;inf;1.213472425;36.8574086;nan;0.008743329;0;nan;10087433295
0;5;14;4.596435415;8.708711388;4.063560056;85.06244969;inf;1.114120109;18.36585493;nan;0;1;20.6436468;20.6436468
0;5;15;10;10;2.011510347;83.16123293;inf;1.122955558;19.78885516;nan;0;1;11.04356484;11.04356484
0;5;16;10;0.1;4.544111773;69.65497993;inf;1.240984747;41.93356495;nan;0.016721788;0;nan;10167217875
0;5;17;7.410685939;8.980215367;0;40.57595965;inf;1.754756461;2.533913954;nan;0.242852337;0;nan;12428523371
0;5;18;8.485688848;7.623536315;0;37.39259003;inf;1.852303125;2.738113848;nan;0.283654904;0;nan;12836549038
0;5;19;8.19800221;10;2.572414247;82.77343968;inf;1.127383586;20.69125134;nan;0;1;14.08959077;14.08959077
0;5;20;8.156553595;10;4.922152789;72.11486815;inf;1.217355931;37.6330498;nan;0.009714891;0;nan;10097148913
0;5;21;0;3.345968938;0.127192847;nan;inf;1;nan;nan;2;0;nan;30000000000
0;5;22;10;10;0;34.95356006;inf;1.940958648;3.001130125;nan;0.317059649;0;nan;13170596486
0;5;23;5.586327547;5.722565021;4.28281514;81.2163944;inf;1.1410624;23.31378231;nan;0;1;19.61866249;19.61866249
0;5;24;9.2174059;9.077590406;1.733118844;86.16990475;inf;1.101111934;15.81743847;nan;0;1;9.082121453;9.082121453
0;5;25;10;3.87757193;10;53.19566124;inf;1.449590043;78.67860305;nan;0.11226134;0;nan;11122613401
0;5;26;6.507425989;10;1.63074393;91.51494158;inf;1.070709095;10.53850277;nan;0;1;5.338276001;5.338276001
0;5;27;0;7.289433067;3.743128235;nan;inf;1;nan;nan;2;0;nan;30000000000
0;5;28;10;10;3.669310958;73.69649384;inf;1.202302127;34.73650893;nan;0.006208467;0;nan;10062084672
0;5;29;8.907384153;9.845066443;6.045080573;66.28928098;inf;1.275986242;48.51395808;nan;0.029372471;0;nan;10293724713
0;5;30;8.455446951;5.838150492;0.8873842;92.41969203;inf;1.053337377;7.492835268;nan;0;1;4.543541635;4.543541635
